Date_tweeted,username,display_name,tweet_link,Tweets,Number_of_Likes,Number_retweets,Qouted_times,Source_of_Tweet,number_of_followers,location
2023-02-22 19:38:24,CsaaeInc,CSAAE,https://twitter.com/CsaaeInc/status/1628479336331243520,"Should I vote, and who should I vote for?

We are live now
👇🏽👇🏽👇🏽
https://t.co/sPruJC5smx

Join us to answer these and other ethical questions on the 2023 Nigerian presidential elections.
#2023GeneralElections #NigeriaDecides2023 #NigeriaElections2023 #ethics #VoteWisely https://t.co/IWHrOgAJK2",1,0,0,Twitter for Android,1685,"Maryland, USA"
2023-02-22 19:38:22,CountryCallObey,SPEAK IT FORTH ✝️,https://twitter.com/CountryCallObey/status/1628479328626286594,"Dear 9ja, pls don't go for the wrong choice just bcos he handed over few cash to you. Don't vote for someone who won't come out to address you &amp; give you hope when you're in pains. It will be very disastrous to have another higher version of the current one.

#NigeriaDecides2023",0,0,1,Twitter for Android,195,Minister Of The Gospel 
2023-02-22 19:38:08,ZoeChinaka,Zoe Chinaka,https://twitter.com/ZoeChinaka/status/1628479271265087489,"Dear Nigerians,

Vote against everything that Nigeria has stood on these past 8 years that has crippled our systems, silenced our voices and broken our hearts.

I pray God's voice guides us and my advise is that we vote Peter Obi in hope for a better Nigeria 
#NigeriaDecides2023 https://t.co/Appuvgl04m",0,0,0,Twitter for Android,16987,Globe Trotter 2.0
2023-02-22 19:37:51,my234Radio,234𝐑𝐚𝐝𝐢𝐨 🌍,https://twitter.com/my234Radio/status/1628479197923495944,"Now Playing on 234Radio, Timaya (@TimayaTimaya) - Chulo Bothers Nobody.

Listen live on https://t.co/CtrpndTCI7

Download 234Radio mobile app on iOS and Android.

Elections have consequences. 
#VoteWisely #Nigeria #NigeriaDecides #NigeriaDecides2023",0,0,0,Radio.co now playing,10947,"UK, USA, South Africa, Nigeria"
2023-02-22 19:37:35,Authenticvoice6,Authentic voice,https://twitter.com/Authenticvoice6/status/1628479130768375809,"#PHOTOS!!!!! Presidential Candidate’s Exchange Pleasantries As The Sign Presidential ElectionPeace Accord At ICC Today, Witness By President Muhammadu Buhari Being 22nd February 2022…
- - - - - - - -   - - - - - - -  

#NigeriaDecides2023.

Authentic voice https://t.co/6ovvyg6zXR",0,0,0,Twitter for iPhone,702,
2023-02-22 19:37:24,anyijude,ANOINTING,https://twitter.com/anyijude/status/1628479085641965569,"@NgLabour have to ask questions about the vote of the people of Nnewi North.
The #NigeriaDecides2023 is already rigged. Nigeria is not working it will not work like this, they will never allow @PeterObi to emerge. Nigeria is gone and we need  revolution. That is the only solution",1,0,0,Twitter for Android,183,Nigeria 
2023-02-22 19:37:21,fintechpad,fintechpad,https://twitter.com/fintechpad/status/1628479072828375040,"The majority of respondents to the poll said Peter Obi, the Labour Party candidate, would be of great benefit to the thriving fintech and digital payments industry.

#NigeriaDecides2023 #NigerianElections2023 
#fintech #fintechnews 

https://t.co/Q13gu0V9hw",1,2,0,Twitter Web App,63,"Lagos, Nigeria"
2023-02-22 19:37:06,faveokenwa,Favourberry,https://twitter.com/faveokenwa/status/1628479010849140738,"For posterity, I will vote Peter Obi 
For the future of my children and my grand children , I will vote Peter Obi! 
For my conscience , I will vote Peter Obi. 
For my faith, I will vote Peter Obi!  #NigeriaDecides2023 #peterobiiscoming",0,0,0,Twitter for iPhone,627,"Abuja,Nigeria"
2023-02-22 19:36:42,eniolaolaniyan_,A Savvy Entrepreneur 📈💵♊️,https://twitter.com/eniolaolaniyan_/status/1628478912157085696,"Ejorr mi need very cute pics jagaban 
Me fe shange DP mi 🤭

#asiwajushettima #NigeriaDecides2023",0,0,0,Twitter for iPhone,237,"Ilorin, Nigeria"
2023-02-22 19:36:29,DejiAdesogan,UNCLE DEJI™️,https://twitter.com/DejiAdesogan/status/1628478856452534280,"NE Region Military Operation has approved hotlines for Election Security #NigeriaDecides2023 

HQ OPHK, MAIDUGURI 
09041555348 07068527741

SECTOR 1 OPHK &amp; 7 DIVISION 
08033592680

SECTOR 2 OPHK, DAMATURU
09116135889 08065682446

SECTOR 3 OPHK, MONGONU
08030609719 (WhatsApp only)",38,27,0,Twitter for iPhone,60941,One City At A Time
2023-02-22 19:36:18,amirsule_,Abdulkadir Suleiman-Ameer,https://twitter.com/amirsule_/status/1628478807798697986,"Asiwaju Bola Tinubu, inspects the Situation Room of the Election Planning and Monitoring Committee of the Presidential Campaign Council (PCC)
#TheBAThardwork 
#TheBAThardwork
#TheFutureisBAT
#NigeriaDecides2023 https://t.co/xcbh53vXtp",3,1,0,Twitter for iPhone,615,"Kaduna, Nigeria"
2023-02-22 19:36:16,EmperorThierry1,Emperor👑,https://twitter.com/EmperorThierry1/status/1628478802874564608,"Do you know the delimitation data for #NigeriaDecides2023 election?
✓ 18 Political Parties
✓ 93,469008 Registered Voters
✓ 1491 Electoral Constituencies
✓ 774 Local Government Area
✓ 8809 Registration Wards
✓ 176,846 Polling Units
✓ 15,331 Contestants
#PeterObi4President https://t.co/ejhgUvuM2L",0,0,0,Twitter for Android,370,Nigeria
2023-02-22 19:35:32,martinokorowu,Martin Okorowu 🇳🇬,https://twitter.com/martinokorowu/status/1628478616915873793,"Earlier today, Presidential Candidate of the APC Asiwaju Bola Tinubu, inspects the Situation Room of the Election Planning and Monitoring Committee of the Presidential Campaign Council (PCC) headed by Minister of Works and Housing, Babatunde Fashola SAN.
#NigeriaDecides2023 https://t.co/mJwOMB8xJ9",72,29,3,Twitter for iPhone,7580,Nigeria
2023-02-22 19:35:31,AJEnglish,Al Jazeera English,https://twitter.com/AJEnglish/status/1628478612897779713,"🇳🇬 Four main candidates are dominating Nigeria's presidential elections this year.

Who are you voting for? #NigeriaDecides2023 | #AJESpaces",191,165,5,Twitter Web App,8294329,"Doha, Qatar"
2023-02-22 19:34:50,Awoken9ijaYouth,PeterObiRightHandFan,https://twitter.com/Awoken9ijaYouth/status/1628478441086394370,This kind of nonsense must stop! What became of this man and his case !!! #NigeriaDecides2023 #PeterObiForPresident2023 #ObiDatti2023 #NigeriaisPOssible #Nigeria,0,0,0,Twitter for iPhone,96,Lagos
2023-02-22 19:34:22,duchessmabboud,Duchess of Bourdillon.,https://twitter.com/duchessmabboud/status/1628478321594929152,"Earlier today, Presidential Candidate of the APC, Asiwaju Tinubu, inspects the Situation Room of the Election Planning and Monitoring Committee of the Presidential Campaign Council headed by Minister of Works and Housing, Babatunde Fashola SAN.
#TheBAThardwork #NigeriaDecides2023 https://t.co/GxNitqNZZD",14,2,0,Twitter for iPhone,4141,
2023-02-22 19:33:51,anyijude,ANOINTING,https://twitter.com/anyijude/status/1628478194645929986,@AishaYesufu @PeterObi #LabourParty if you people are serious about this #NigeriaDecides2023 you people will be in court with @inecnigeria as at this moment. What will be the faith of those people their #pvc recovered at Nnewi?,0,0,0,Twitter for Android,183,Nigeria 
2023-02-22 19:33:50,anthillstudios_,Anthill Studios,https://twitter.com/anthillstudios_/status/1628478187293315074,"Hey, Nigeria 🇳🇬 ! The countdown is on. Soon, we will go to the polls and decide what future lies in store for us as a nation. 

Your vote is your voice. Don’t be silent.
Use it wisely!

🎥: Progressive Tailors Club

#votewisely #election2023🇳🇬 #NigeriaDecides2023 #anthillstudios https://t.co/C5FlezmITL",6,2,0,Twitter for iPhone,3789,"Lagos, Nigeria"
2023-02-22 19:33:47,thecableng,TheCable,https://twitter.com/thecableng/status/1628478177692491776,"BREAKING: IGP orders restriction of movement on election day | TheCable
https://t.co/1x5XwHSWnz

#NigeriaDecides2023 https://t.co/PLAuWLmgEg",37,10,0,Twitter Web App,1100628,Nigeria
2023-02-22 19:33:32,Iykepfs,Ikechukwu Uzoma,https://twitter.com/Iykepfs/status/1628478112496320514,"Sokoto State: Did you know that PDP has never won #Sokoto since 1999 (no 2007 data). Despite having a PDP governor in 2019, APC won by 130k+ votes. But APC vote share dropped from 80% in 2015 to 57% in 2019. #NigeriaDecides2023   #NaijaElectionData @thecableindex @MobilePunch",2,0,0,Twitter Web App,1626,United States
2023-02-22 19:33:24,CharisTribe,Charis Tribe,https://twitter.com/CharisTribe/status/1628478081097768964,"The Christian who sees Politics as a call to do ministry is the kind of Christian needed in Politics - @PastorRansome 

#FaithAndPolitics #NigeriaDecides2023",0,0,0,Twitter for iPad,774,Lagos
2023-02-22 19:32:55,NewsCentralTV,News Central TV,https://twitter.com/NewsCentralTV/status/1628477957722218496,"2/2

Comment and Retweet with the hashtag #ElectionCentral

Watch #ElectionCentral LIVE every Wednesday:
📺: DSTV CH 422, StarTimes CH 274, AVO CH 23, Facebook Live
📲: https://t.co/rJcgTPHuWB

#Nigeria #NigeriaDecides2023 #NigeriaElections2023",0,0,0,Twitter Web App,10976,Africa
2023-02-22 19:32:41,SarautaMaryam,Sarauta Maryam,https://twitter.com/SarautaMaryam/status/1628477901220847620,"Dad G.Os that benefits frm the failed system, are d ones u expect to tell u the truth on who to vote?

If Nigeria starts working, who'll attend breakthrough prayers?

If Nig bcoms a working country, RCCG annual convention &amp; Shiloh attendance ll divide by 4.

#NigeriaDecides2023",5,2,0,Twitter Web App,460,Home of Beauty
2023-02-22 19:32:25,Excelboi4u,Obiejesi Chima Paul,https://twitter.com/Excelboi4u/status/1628477831209533444,"My name is P. O ( Paul Obiejesi)
His name is P. O ( Peter Obi) 

And he’s gonna be our Next President come  May 29 … 

#NigeriaDecides2023 
#PeterObi2023 
#ObiDatti2023 
@PeterPsquare 
@PeterObi 
@NgLabour 
@rudeboypsquare https://t.co/icqdNLOOFT",0,0,0,Twitter for iPhone,12,Lagos Nigeria
2023-02-22 19:32:16,Sikika_Afrk,Sikika Afrika Initiative አፍሪካ ተሰሚ استمعوا لأفري,https://twitter.com/Sikika_Afrk/status/1628477792676458499,The 2nd National Peace Accord by Political Parties &amp; Presidential candidates. #NigeriaDecides2023,1,1,0,Twitter for Android,1673,Africa
2023-02-22 19:32:14,CharisTribe,Charis Tribe,https://twitter.com/CharisTribe/status/1628477786905092096,"Light brings illumination thereby expelling darkness. So, as believers, we must make a difference when we get elected, appointed, or promoted into high offices - @PastorRansome 

#FaithAndPolitics #NigeriaDecides2023",0,0,0,Twitter for iPad,774,Lagos
2023-02-22 19:31:56,theLolaOgunleye,'Lola Ogunleye,https://twitter.com/theLolaOgunleye/status/1628477710266732547,"Fear God and vote right…. 
#NigeriaDecides2023",0,0,0,Twitter for iPhone,520,Nigeria
2023-02-22 19:31:15,CharisTribe,Charis Tribe,https://twitter.com/CharisTribe/status/1628477537079681026,"Salt is a preservative which means as believers we have been raised by God to preserve the societal value and norms of our day. - @PastorRansome 

#FaithAndPolitics #NigeriaDecides2023",0,0,0,Twitter for iPad,774,Lagos
2023-02-22 19:30:47,isaacmczy,👑AYOKUNUMI ✌🏿🤴🏿✌🏿,https://twitter.com/isaacmczy/status/1628477422302638084,"Ibadan is the city with the highest number of
Professors in the whole of Africa.

Ibadan is the fastest growing city in Nigeria (NBS).

#ibadan #NigeriaDecides2023 #Africa #ibadancity",0,1,0,Twitter for Android,1655,Everywhere 
2023-02-22 19:30:35,my234Radio,234𝐑𝐚𝐝𝐢𝐨 🌍,https://twitter.com/my234Radio/status/1628477369097891841,"Now Playing on 234Radio, Zoro (@ZoroSwagbag) Ft. Mayorkun (@Mayorkun) - Two (Remix).

Listen live on https://t.co/CtrpndTCI7

Download 234Radio mobile app on iOS and Android.

Elections have consequences. 
#VoteWisely #Nigeria #NigeriaDecides #NigeriaDecides2023",0,0,0,Radio.co now playing,10947,"UK, USA, South Africa, Nigeria"
2023-02-22 19:30:32,Sikika_Afrk,Sikika Afrika Initiative አፍሪካ ተሰሚ استمعوا لأفري,https://twitter.com/Sikika_Afrk/status/1628477357802639363,"#NigeriaDecides2023
#Nigeriadecide2023

2nd National Peace Accord by Political Parties &amp; Presidential candidates. @SuzanneJambo @KahWalla @africaarguments @votenotfight:#ElectionNoBeWar",2,1,1,Twitter for Android,1673,Africa
2023-02-22 19:30:30,Bryanbigha,Bigha Pere Bryan🌹♉,https://twitter.com/Bryanbigha/status/1628477350152216576,"""Ask not what your country can do for you, rather ask what you can do for your country""

Election's around the block, you owe your country that civil obligation. #2023Elections #NigeriaDecides2023",0,0,0,Twitter for Android,881,Nigeria
2023-02-22 19:30:19,Crownbayo23,❤️✌🏾💡,https://twitter.com/Crownbayo23/status/1628477302790098946,"Use your sense before they use you and Vote Wisely.

#NigeriaDecides2023 https://t.co/cen1BuGvja",0,0,0,Twitter for Android,2982,Abeokuta/ ibadan 
2023-02-22 19:30:08,CharisTribe,Charis Tribe,https://twitter.com/CharisTribe/status/1628477256560521217,"Anywhere people are, ministry must be done; the church is not the physical building, the believer in Christ Jesus is the church. Engaging in politics is bringing Jesus and the church into it. - @PastorRansome 

#FaithAndPolitics #NigeriaDecides2023",0,0,0,Twitter for iPad,774,Lagos
2023-02-22 19:29:30,anyijude,ANOINTING,https://twitter.com/anyijude/status/1628477096770080769,"@PeterObi What is are you people doing about the pvc found is Anambra that belong to the polling units that @inecnigeria alia said that there will not be voting in those units.?
#NigeriaDecides2023",0,0,0,Twitter for Android,183,Nigeria 
2023-02-22 19:29:12,CharisTribe,Charis Tribe,https://twitter.com/CharisTribe/status/1628477021016756224,"After God, the most powerful entity on the earth is the Government. - @PastorRansome 

#FaithAndPolitics #NigeriaDecides2023",0,0,0,Twitter for iPad,774,Lagos
2023-02-22 19:28:55,richieedet,Young Pac,https://twitter.com/richieedet/status/1628476951705927680,"@VictorIsrael_ So all this is yanga, now he has seen our Trader, import &amp; Export in the flesh. 😆😆😆
#VoteLP
#VoteLP
#NigeriaDecides2023",0,0,0,Twitter for Android,1837,nigeria
2023-02-22 19:28:54,charleskl2011,charleskl,https://twitter.com/charleskl2011/status/1628476948451151872,"Less than 72hours to the Election
Who are you going for?
Kindly retweet
#NigeriaDecides2023",0,0,0,Twitter for Android,112,lagos nigeria
2023-02-22 19:28:33,TeezusT,Tozon Kwankwaso 🔴,https://twitter.com/TeezusT/status/1628476859846467584,"When the elections results start pouring out this Sunday, many people will be surprised about Kwankwaso's numbers. The mainstream media are deliberately removing him from the conversation and try to show he's just a North West candidate and northing more.
#NigeriaDecides2023",4,1,0,Twitter for Android,1739,Revolutionary Crescent. 
2023-02-22 19:28:08,CharisTribe,Charis Tribe,https://twitter.com/CharisTribe/status/1628476755240488965,"In commanding us to be “salt” and “light” in the world, Jesus is encouraging us to influence our culture rather than isolate ourselves from our culture. - @PastorRansome 

#FaithAndPolitics #NigeriaDecides2023",0,0,0,Twitter for iPad,774,Lagos
2023-02-22 19:27:31,AbhiancAbhishek,Abhishek Verma,https://twitter.com/AbhiancAbhishek/status/1628476598486794243,#Elections #canvassing #USA isn’t this #meddling #NigeriaDecides2023 aren’t you a #sovereign #nation #BharatEkPaath,0,0,0,Twitter for iPhone,20,
2023-02-22 19:27:25,Muvvido,Mufeed Ashipa,https://twitter.com/Muvvido/status/1628476575896174595,"The democracy we have continued to enjoy today was because of the  wo(men) who laid their lives and gave their all for it.

One of those men is Tinubu.
Asiwaju Bola Ahmed Tinubu @officialABAT will drive Nigeria to the prosperous land.
#VoteTinubu

#NigeriaDecides2023 https://t.co/MbDxN4L2kF",10,3,0,Twitter for Android,1883,
2023-02-22 19:27:08,anyijude,ANOINTING,https://twitter.com/anyijude/status/1628476503074676736,"@Zeemahn19 @omoelerinjare @inecnigeria Is duty of @PeterObi and his part to take them to court because the election is already rigged
#NigeriaDecides2023",0,0,0,Twitter for Android,183,Nigeria 
2023-02-22 19:27:05,UmoruAnnie,Annie Umoru,https://twitter.com/UmoruAnnie/status/1628476491372589056,"Nigeria Civil Society Situation Room Opening of the Election Situation Room for the 2023 General Election, with support from UK Foreign,  Commonwealth and Development Office (FCDO)
#NigeriaDecides2023 https://t.co/JmKEkm39C3",0,0,0,Twitter for Android,69,Nigeria
2023-02-22 19:26:54,CharisTribe,Charis Tribe,https://twitter.com/CharisTribe/status/1628476444052520960,"We live in a great day where the citizens of a country have the right to vote or be voted, and I believe democracy is one of the best things that has ever happened to humans. - @PastorRansome 

#FaithAndPolitics #NigeriaDecides2023",0,0,0,Twitter for iPad,774,Lagos
2023-02-22 19:26:28,CharisTribe,Charis Tribe,https://twitter.com/CharisTribe/status/1628476336804188163,"During the days of Jesus and the Apostles, they did not reside in a democratic republic like the United States or Nigeria. They lived under the oppression of an imperial dictatorship and had no opportunity to cast a ballot. - @PastorRansome

#FaithAndPolitics #NigeriaDecides2023",1,0,0,Twitter for iPad,774,Lagos
2023-02-22 19:26:25,SpeakingHunt,Perspectives are Different,https://twitter.com/SpeakingHunt/status/1628476323818614787,"Men. I got to realize that every time men decide outside God, they always end up in tears. Dear Nigerians as #NigeriaDecides2023 please let God's will be done. Accept who wins, irrespective of party, tribe or individuality. For God may choose who you never imagined. #Nigeria",0,0,0,Twitter for Android,657,
